model,seed,regime,condition,phase,cumulative_target_tokens,alignment_accuracy,alignment_margin_mean,alignment_margin_median,chosen_mean_logp,rejected_mean_logp,alignment_pairs,shift_nll,shift_perplexity,shift_eval_tokens,l2_drift,relative_l2_drift,control_alignment_loss_pre,phase_train_loss,phase_target_tokens_actual,raw_first_order_alignment_change,constructed_first_order_alignment_change,post_first_order_alignment_change,raw_update_alignment_descent_cosine,post_update_alignment_descent_cosine,raw_update_norm,post_update_norm,retained_update_norm_ratio,intervention_norm,coordinate_killed_fraction,positive_coordinate_risk_fraction,positive_coordinate_risk_sum,negative_coordinate_risk_abs_sum,global_projection_activated,counterfactual_cm_update_norm,counterfactual_cm_retained_norm_ratio,counterfactual_cm_killed_fraction,norm_match_abs_error_after_bf16,norm_match_relative_error_after_bf16,norm_match_rounding_bound,norm_match_direction_cosine_raw_vs_post,alignment_accuracy_change,alignment_margin_mean_change,shift_nll_improvement
Qwen3-8B,47,benign,norm_matched,6,4915200,0.4954407215118408,-0.0214677564799785,-0.0112090110778808,-2.155745029449463,-2.13427734375,2303,2.493899862925357,12.10840528292406,577662,5.895581245422363,0.211621955037117,0.7667362415790557,2.5014548407928667,819200.0,-1.8307404388906438e-05,-1.2957172657479532e-05,-1.2957174476468936e-05,0.0001253241935046,0.0001253244117833,1.090961217880249,0.772132933139801,0.7077547311782837,0.3188283443450928,0.0,0.4955513775348663,0.0172754861414432,0.017293794080615,0.0,0.7721328735351562,0.7077546715736389,0.4955513775348663,5.960464477539064e-08,7.719480262832865e-08,0.1117193703903467,0.9999999403953552,0.005210608243942316,-0.008753700181841798,0.21659250186527768
Qwen3-8B,47,conflict,norm_matched,0,0,0.4902301132678985,-0.0127140562981367,-0.0175086259841918,-2.311107397079468,-2.298393487930298,2303,2.2665804799571854,9.64635843572156,109575,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Qwen3-8B,47,conflict,norm_matched,1,819200,0.4937038421630859,-0.013826759532094,-0.0088083744049072,-1.9196627140045168,-1.9058358669281008,2303,1.946757119013625,7.005931301170563,109575,4.7732110023498535,0.1713344603776931,0.7710882298648357,1.966188268717815,819200.0,-0.0461039952933788,-0.0410069189965724,-0.0410069189965724,0.0749027878046035,0.0749027803540229,5.36651086807251,4.7732110023498535,0.8894439935684204,0.5933000445365906,0.0,0.3458269834518432,0.0471621043980121,0.0932660996913909,0.0,4.7732110023498535,0.8894439935684204,0.3458269834518432,0.0,0.0,0.1113551721791736,1.0000001192092896,0.003473728895187378,-0.0011127032339572993,0.31982336094356034
Qwen3-8B,47,conflict,norm_matched,2,1638400,0.4941380620002746,-0.0151227163150906,-0.0110073089599609,-1.900529623031616,-1.885406732559204,2303,1.9264973991754364,6.8654212490183,109575,6.583840847015381,0.236327052116394,0.7626959793269634,1.92458775856212,819200.0,-0.0027718991041183,-0.0021863593719899,-0.0021863591391593,0.0039502093568444,0.0039502093568444,2.993256092071533,2.3609564304351807,0.7887585759162903,0.6322996616363525,0.0,0.4573409557342529,0.0571768693625927,0.0599487647414207,0.0,2.3609564304351807,0.7887585759162903,0.4573409557342529,0.0,0.0,0.113100473099621,0.9999999403953552,0.003907948732376099,-0.0024086600169539,0.340083080781749
Qwen3-8B,47,conflict,norm_matched,3,2457600,0.4919669926166534,-0.0149478334933519,-0.0113815069198608,-1.8913981914520264,-1.8764504194259644,2303,1.9168964462750255,6.799822074159966,109575,7.74468469619751,0.2779955565929413,0.7622245018184185,1.9069587065301312,819200.0,-0.0024885570164769,-0.0018499479629099,-0.0018499479629099,0.0034257341176271,0.0034257341176271,2.352619409561157,1.7488943338394165,0.7433817386627197,0.6037249565124512,0.0,0.4807486534118652,0.0596560463309288,0.0621445998549461,0.0,1.748894453048706,0.7433817982673645,0.4807486534118652,1.1920928955078125e-07,6.816265518080485e-08,0.1144363957901077,0.9999998807907104,0.0017368793487548828,-0.002233777195215199,0.34968403368215983
Qwen3-8B,47,conflict,norm_matched,4,3276800,0.4941380620002746,-0.015317365527153,-0.007474660873413,-1.886963963508606,-1.8716466426849363,2303,1.9101629576007444,6.754189355349123,109575,8.700966835021973,0.3123213052749634,0.7614199183136224,1.9040890598777327,819200.0,-0.0012312640901654,-0.0008856810745783,-0.0008856810745783,0.0015201927162706,0.00152019248344,2.1153078079223637,1.5215975046157837,0.7193267345428467,0.59371018409729,0.0,0.4921778738498688,0.0646975040435791,0.0659287646412849,0.0,1.5215976238250732,0.7193267941474915,0.4921778738498688,1.1920928955078125e-07,7.834481842256469e-08,0.1156584329291945,1.0,0.003907948732376099,-0.002603309229016299,0.356417522356441
Qwen3-8B,47,conflict,norm_matched,5,4096000,0.4937038421630859,-0.0158701445907354,-0.0113360881805419,-1.8859533071517944,-1.870083212852478,2303,1.9054749133949709,6.72259952220033,109575,9.489912986755373,0.3406405448913574,0.7615727450698614,1.8949348744978487,819200.0,-2.0458828657865524e-06,-1.4566758181899786e-06,-1.456646714359522e-06,2.3163199784903554e-06,2.316227892151801e-06,1.8995524644851685,1.3525148630142212,0.7120176553726196,0.5470377206802368,0.0,0.4969927370548248,0.0689852088689804,0.0689872577786445,0.0,1.3525147438049316,0.7120175957679749,0.4969927370548248,1.1920928955078125e-07,8.813899448919752e-08,0.1167426788379089,1.0,0.003473728895187378,-0.0031560882925987,0.3611055665622145
Qwen3-8B,47,conflict,norm_matched,6,4915200,0.4945722818374634,-0.0174091886729002,-0.0104565620422363,-1.8887312412261963,-1.8713217973709104,2303,1.9021478336933888,6.700270064329087,109575,10.194761276245115,0.3659410774707794,0.7620121942460537,1.8898380890057889,819200.0,0.0014824329409748,0.0010409995447844,0.0010409995447844,-0.0015059284633025,-0.0015059285797178,1.794956088066101,1.260460615158081,0.7022236585617065,0.53449547290802,0.0,0.5022045373916626,0.0756798684597015,0.0741974264383316,0.0,1.260460615158081,0.7022236585617065,0.5022045373916626,0.0,0.0,0.1177793817405472,1.0000001192092896,0.004342168569564875,-0.004695132374763499,0.36443264626379657
Qwen3-8B,48,benign,norm_matched,0,0,0.4954407215118408,-0.0115164397284388,-0.0118265151977539,-2.311451196670532,-2.299934864044189,2303,2.7094406136963527,15.02087069498837,577662,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Qwen3-8B,48,benign,norm_matched,1,819200,0.4950065016746521,-0.0124124027788639,-0.0121171474456787,-2.2112081050872803,-2.198795795440674,2303,2.568083324528985,13.040805479993637,577662,2.1408462524414062,0.0768337622284889,0.7715546136349439,2.592726597423607,819200.0,-0.0179889313876628,-0.0137889795005321,-0.0137889795005321,0.0553055927157402,0.0553055927157402,2.792921543121338,2.1408462524414062,0.7665257453918457,0.6520752310752869,0.0,0.4600624144077301,0.0406847633421421,0.0586736947298049,0.0,2.1408462524414062,0.7665257453918457,0.4600624144077301,0.0,0.0,0.1093714480775815,1.0,-0.0004342198371887207,-0.0008959630504250995,0.14135728916736756
Qwen3-8B,48,benign,norm_matched,2,1638400,0.4958749413490295,-0.0152849499136209,-0.0089238882064819,-2.1845669746398926,-2.1692821979522705,2303,2.5288576702157792,12.539174080237894,577662,3.4174203872680664,0.1226492896676063,0.762880070656538,2.522644209965947,819200.0,1.2065698683727533e-05,9.065162885235624e-06,9.065144695341589e-06,-6.865286559332162e-05,-6.865284376544878e-05,1.976025104522705,1.4846186637878418,0.751315712928772,0.4914063811302185,0.0,0.4769006371498108,0.0222398024052381,0.0222277380526065,0.0,1.4846186637878418,0.751315712928772,0.4769006371498108,0.0,0.0,0.1099577372769999,0.9999999403953552,0.0004342198371886652,-0.0037685101851820998,0.18058294348057347
Qwen3-8B,48,benign,norm_matched,3,2457600,0.4937038421630859,-0.0184028651565313,-0.0105854272842407,-2.169605493545532,-2.15120267868042,2303,2.512358676345878,12.333987663250468,577662,4.320325374603272,0.1550540477037429,0.7639594228565693,2.4961625237570844,819200.0,0.0015463079325854,0.0011226936476305,0.0011226936476305,-0.0095048295333981,-0.0095048295333981,1.6348804235458374,1.1870014667510986,0.7260478734970093,0.4478788673877716,0.0,0.4883632361888885,0.0189560819417238,0.0174097754061222,0.0,1.1870015859603882,0.726047933101654,0.4883632361888885,1.1920928955078125e-07,1.0042892188246785e-07,0.1105106464856362,1.0,-0.0017368793487549383,-0.006886425428092499,0.19708193735047486
Qwen3-8B,48,benign,norm_matched,4,3276800,0.4945722818374634,-0.020638920366764,-0.0108904838562011,-2.164047956466675,-2.143409252166748,2303,2.503947948935753,12.230684889840976,577662,4.916059970855713,0.1764346212148666,0.7655085089057684,2.48300504140876,819200.0,0.0013020796468481,0.0009311274043284,0.0009311273461207,-0.0089263198897242,-0.0089263208210468,1.282239317893982,0.9169393181800842,0.715107798576355,0.3652999997138977,0.0,0.4938258826732635,0.018018502742052,0.0167164243757724,0.0,0.9169393181800842,0.715107798576355,0.4938258826732635,0.0,0.0,0.1109427600822527,1.0000001192092896,-0.0008684396743774414,-0.009122480638325199,0.2054926647605999
Qwen3-8B,48,benign,norm_matched,5,4096000,0.4928354322910309,-0.0219045951962471,-0.0090584754943847,-2.1582047939300537,-2.1363000869750977,2303,2.498311155910052,12.161936991421191,577662,5.389802932739258,0.1934369951486587,0.7666362583637237,2.4894361664916507,819200.0,0.0007305473554879,0.0005203863838687,0.0005203863838687,-0.0049747102893888,-0.0049747107550501,1.157034158706665,0.8241831064224243,0.7123239040374756,0.3328509926795959,0.0,0.495724618434906,0.0181132201105356,0.0173826720565557,0.0,0.8241831660270691,0.7123239636421204,0.495724618434906,5.960464477539064e-08,7.231965809579881e-08,0.1113187285045569,1.0,-0.0026052892208099365,-0.0103881554678083,0.21112945778630055
Qwen3-8B,48,benign,norm_matched,6,4915200,0.4937038421630859,-0.023027105256915,-0.0124750137329101,-2.152437448501587,-2.1294102668762207,2303,2.493862209459208,12.107949368079062,577662,5.8126540184021,0.2086128741502761,0.767380377203226,2.498887120772852,819200.0,0.0006343433633446,0.0004499417264014,0.0004499417264014,-0.0042016790248453,-0.004201678559184,1.1132460832595823,0.7896289229393005,0.7093031406402588,0.3236172497272491,0.0,0.4974148869514465,0.0182078517973423,0.0175735093653202,0.0,0.7896288633346558,0.709303081035614,0.4974148869514465,5.960464477539064e-08,7.54843794889617e-08,0.1116794754125294,1.0000001192092896,-0.0017368793487549383,-0.011510665528476198,0.21557840423714492
Qwen3-8B,48,conflict,norm_matched,0,0,0.4954407215118408,-0.0115164397284388,-0.0118265151977539,-2.311451196670532,-2.299934864044189,2303,2.268051404106598,9.660557937933715,109575,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
Qwen3-8B,48,conflict,norm_matched,1,819200,0.4937038421630859,-0.0138662550598382,-0.009283423423767,-1.9223178625106807,-1.908451795578003,2303,1.9486157371386963,7.018964760429763,109575,4.616559982299805,0.1656857430934906,0.7715546136349439,1.9616593563789504,819200.0,-0.0440630689263343,-0.038881279528141,-0.038881279528141,0.0723176896572113,0.0723176747560501,5.231818199157715,4.616559982299805,0.8824006915092468,0.6152581572532654,0.0,0.348569244146347,0.0481892898678779,0.0922523587942123,0.0,4.616559982299805,0.8824006915092468,0.348569244146347,0.0,0.0,0.1112585356895579,0.9999999403953552,-0.0017368793487549383,-0.002349815331399399,0.3194356669679015
Qwen3-8B,48,conflict,norm_matched,2,1638400,0.4945722818374634,-0.0148100573569536,-0.0073351860046386,-1.900396466255188,-1.885586500167847,2303,1.926977575268616,6.868718651775316,109575,6.472324848175049,0.2322880923748016,0.763241356164217,1.926312462616188,819200.0,-0.0035744421184062,-0.0028462018817663,-0.0028462018817663,0.0052546737715601,0.005254675168544,3.02005934715271,2.404766082763672,0.7962645292282104,0.6152929663658142,0.0,0.4535264372825622,0.0553299635648727,0.0589044094085693,0.0,2.404766321182251,0.7962645888328552,0.4535264372825622,2.384185791015625e-07,9.914417754501369e-08,0.1130192966593313,1.0000001192092896,-0.0008684396743774414,-0.0032936176285147997,0.34107382883798176
Qwen3-8B,48,conflict,norm_matched,3,2457600,0.4932696223258972,-0.0150080071762204,-0.0087225437164306,-1.891860842704773,-1.8768527507781985,2303,1.9166964988351656,6.798462603060647,109575,7.722213268280029,0.2771458923816681,0.7622569667547942,1.9128855046436368,819200.0,-0.0024161348119378,-0.001808985020034,-0.001808985020034,0.0033115197438746,0.0033115199767053,2.4490623474121094,1.8336381912231443,0.7487102746963501,0.6154242157936096,0.0,0.4759577810764313,0.0585693456232547,0.0609854832291603,0.0,1.833638072013855,0.7487102746963501,0.4759577810764313,1.1920928955078125e-07,6.501244240628993e-08,0.1144468615129881,1.0000001192092896,-0.0021710991859436035,-0.0034915674477815992,0.3513549052714322
Qwen3-8B,48,conflict,norm_matched,4,3276800,0.4915327727794647,-0.0152204101905226,-0.0098540782928466,-1.8874319791793823,-1.872211456298828,2303,1.9100124315091689,6.753172750138425,109575,8.659736633300781,0.3107930719852447,0.7613701575994491,1.9018340615606573,819200.0,-0.0013288899790495,-0.0009658656781539,-0.0009658656781539,0.0016360065201297,0.0016360065201297,2.130302906036377,1.5483497381210327,0.7268214225769043,0.581953227519989,0.0,0.4858621656894684,0.0642208307981491,0.0655497312545776,0.0,1.5483496189117432,0.7268213629722595,0.4858621656894684,1.1920928955078125e-07,7.699119636466048e-08,0.1156358093758171,0.9999999403953552,-0.003907948732376099,-0.003703970462083799,0.3580389725974289
Qwen3-8B,48,conflict,norm_matched,5,4096000,0.491098552942276,-0.0170893650501966,-0.0102109909057617,-1.889191508293152,-1.8721022605896,2303,1.9055250755760893,6.722936750913145,109575,9.465800285339355,0.3397222459316253,0.7615089185535908,1.894719671300554,819200.0,0.0014032803010195,0.0010073342127725,0.0010073342127725,-0.0015542746987193,-0.001554274582304,1.9257235527038572,1.3823662996292114,0.7178425192832947,0.5433573126792908,0.0,0.4932591617107391,0.0715286880731582,0.07012540102005,0.0,1.3823662996292114,0.7178425192832947,0.4932591617107391,0.0,0.0,0.1167518400725384,1.0,-0.004342168569564819,-0.005572925321757799,0.3625263285305085
Qwen3-8B,48,conflict,norm_matched,6,4915200,0.4954407215118408,-0.0157538671046495,-0.01546311378479,-1.8855708837509155,-1.8698166608810425,2303,1.9020968159338996,6.699928240282049,109575,10.178874969482422,0.3653140962123871,0.7635513330996037,1.8932274818609585,819200.0,-0.0019149052677676,-0.0013750116340816,-0.0013750116340816,0.0019258352695032,0.0019258355023339,1.7890509366989136,1.2846407890319824,0.7180571556091309,0.5044100880622864,0.0,0.4934776127338409,0.0743088126182556,0.0762237310409545,0.0,1.2846407890319824,0.7180571556091309,0.4934776127338409,0.0,0.0,0.1177980769207351,1.0,0.0,-0.004237427376210698,0.3659545881726982
