model,seed,regime,condition,phase,cumulative_target_tokens,alignment_accuracy,alignment_margin_mean,alignment_margin_median,chosen_mean_logp,rejected_mean_logp,alignment_pairs,shift_nll,shift_perplexity,shift_eval_tokens,l2_drift,relative_l2_drift,control_alignment_loss_pre,phase_train_loss,phase_target_tokens_actual,raw_first_order_alignment_change,constructed_first_order_alignment_change,post_first_order_alignment_change,raw_update_alignment_descent_cosine,post_update_alignment_descent_cosine,raw_update_norm,post_update_norm,retained_update_norm_ratio,intervention_norm,coordinate_killed_fraction,positive_coordinate_risk_fraction,positive_coordinate_risk_sum,global_projection_activated,bf16_quantization_bound,constraint_tolerance,alignment_accuracy_change,alignment_margin_mean_change,shift_nll_improvement,phase_alignment_accuracy_change,phase_alignment_margin_change,negative_coordinate_risk_abs_sum,counterfactual_cm_update_norm,counterfactual_cm_retained_norm_ratio,counterfactual_cm_killed_fraction,norm_match_abs_error_after_bf16,norm_match_relative_error_after_bf16,norm_match_rounding_bound,norm_match_direction_cosine_raw_vs_post
Qwen3-8B,46,conflict,global_projection,0,0,0.4893617033958435,-0.0149322785437107,-0.0164408683776855,-2.3061788082122803,-2.2912466526031494,2303,2.2643062624103427,9.624445445002523,109575,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,46,conflict,global_projection,1,819200,0.4954407215118408,-0.0170690082013607,-0.01055908203125,-1.9193484783172607,-1.902279257774353,2303,1.9402429424810703,6.960441752236251,109575,5.23830509185791,0.1879777610301971,0.7711887056380511,1.9622251344223327,819200.0,-0.042536161839962,-0.042536161839962,-0.042536161839962,0.0710406899452209,0.0710406899452209,5.23830509185791,5.23830509185791,1.0,0.0,0.0,0.3448644876480102,0.0479520969092845,0.0,0.0013118970673531,0.0013128507416695,0.0060790181159973,-0.0021367296576499,0.3240633199292724,0.0060790181159973,-0.0021367296576499,,,,,,,,
Qwen3-8B,46,conflict,global_projection,2,1638400,0.4954407215118408,-0.0143744517117738,-0.0091243982315063,-1.899060845375061,-1.8846862316131592,2303,1.9220499641058133,6.834955531155531,109575,7.152795314788818,0.2566796839237213,0.7655953315645456,1.9260329573624768,819200.0,-0.0043975212611258,-0.0043975212611258,-0.0043975212611258,0.0064290817826986,0.0064290817826986,2.733808279037476,2.733808279037476,1.0,0.0,0.0,0.4652886390686035,0.059251919388771,0.0,0.0018469057977199,0.0018478594720363,0.0060790181159973,0.0005578268319369,0.3422562983045292,0.0,0.0026945564895868,,,,,,,,
Qwen3-8B,46,conflict,global_projection,3,2457600,0.4941380620002746,-0.0149355037137866,-0.0071866512298583,-1.891359806060791,-1.8764243125915527,2303,1.9122266337981977,6.768142207287245,109575,8.44543170928955,0.303066223859787,0.7629093778133392,1.903347381659987,819200.0,-0.0025019510649144,-0.0025019510649144,-0.0025019510649144,0.0035115259233862,0.0035115259233862,2.1714720726013184,2.1714720726013184,1.0,0.0,0.0,0.4861005842685699,0.0604314431548118,0.0,0.0024506314657628,0.0024515851400792,0.004776358604431,-3.225170075900341e-06,0.352079628612145,-0.0013026595115662,-0.0005610520020128,,,,,,,,
Qwen3-8B,46,conflict,global_projection,4,3276800,0.4924012124538421,-0.0161910746246576,-0.0071475505828857,-1.8867847919464111,-1.870593786239624,2303,1.9056878866813185,6.724031408784756,109575,9.541732788085938,0.3424072265625,0.7624689336121082,1.8960698777214569,819200.0,-0.0010043332586064,-0.0010043332586064,-0.0010043332586064,0.0012548241065815,0.0012548241065815,1.9238214492797847,1.9238214492797847,1.0,0.0,0.0,0.4929580390453338,0.0661521777510643,0.0,0.0031766765750944,0.0031776302494108,0.0030395090579986,-0.0012587960809468,0.3586183757290242,-0.0017368495464324,-0.0012555709108709,,,,,,,,
Qwen3-8B,46,conflict,global_projection,5,4096000,0.4919669926166534,-0.0190811119973659,-0.011383056640625,-1.8913415670394893,-1.8722604513168333,2303,1.90166978429176,6.697067769722571,109575,10.486018180847168,0.3762931227684021,0.7626256378740073,1.8895471959402488,819200.0,0.0001578164519742,1.1641532182693479e-10,2.0372681319713595e-10,-0.0001751248346408,-2.260703846346246e-10,1.7584640979766846,1.7584640979766846,1.0,0.0003079514135606,0.0,0.5003228783607483,0.0715424716472625,1.0,0.0039621172472834,0.0039630709215998,0.0026052892208098,-0.0041488334536551,0.3626364781185831,-0.0004342198371887,-0.0028900373727083,,,,,,,,
Qwen3-8B,46,conflict,global_projection,6,4915200,0.4954407215118408,-0.018496910110116,-0.007645308971405,-1.8888965845108032,-1.8703995943069456,2303,1.8989715190437488,6.679021662037496,109575,11.368127822875977,0.407947838306427,0.7637361426651478,1.8879280064771595,819200.0,0.000130291969981,-5.820766091346741e-11,0.0,-0.0001278611744055,0.0,1.6939162015914917,1.6939162015914917,1.0,0.0002165871555916,0.0,0.5010635852813721,0.0777909383177757,1.0,0.0047531556338071,0.004754127438673,0.0060790181159973,-0.0035646315664053,0.3653347433665939,0.0034737288951874,0.0005842018872498,,,,,,,,
Qwen3-8B,46,conflict,unconstrained,0,0,0.4893617033958435,-0.0149322785437107,-0.0164408683776855,-2.3061788082122803,-2.2912466526031494,2303,2.2643062624103427,9.624445445002523,109575,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,46,conflict,unconstrained,1,819200,0.4954407215118408,-0.0170690082013607,-0.01055908203125,-1.9193484783172607,-1.902279257774353,2303,1.9402429424810703,6.960441752236251,109575,5.23830509185791,0.1879777610301971,0.7711887056380511,1.9622251344223327,819200.0,-0.042536161839962,-0.042536161839962,-0.042536161839962,0.0710406899452209,0.0710406899452209,5.23830509185791,5.23830509185791,1.0,0.0,0.0,0.3448644876480102,0.0479520969092845,0.0,0.0013118970673531,0.0013128507416695,0.0060790181159973,-0.0021367296576499,0.3240633199292724,0.0060790181159973,-0.0021367296576499,,,,,,,,
Qwen3-8B,46,conflict,unconstrained,2,1638400,0.4954407215118408,-0.0143744517117738,-0.0091243982315063,-1.899060845375061,-1.8846862316131592,2303,1.9220499641058133,6.834955531155531,109575,7.152795314788818,0.2566796839237213,0.7655953315645456,1.9260329573624768,819200.0,-0.0043975212611258,-0.0043975212611258,-0.0043975212611258,0.0064290817826986,0.0064290817826986,2.733808279037476,2.733808279037476,1.0,0.0,0.0,0.4652886390686035,0.059251919388771,0.0,0.0018469057977199,0.0018478594720363,0.0060790181159973,0.0005578268319369,0.3422562983045292,0.0,0.0026945564895868,,,,,,,,
Qwen3-8B,46,conflict,unconstrained,3,2457600,0.4941380620002746,-0.0149355037137866,-0.0071866512298583,-1.891359806060791,-1.8764243125915527,2303,1.9122266337981977,6.768142207287245,109575,8.44543170928955,0.303066223859787,0.7629093778133392,1.903347381659987,819200.0,-0.0025019510649144,-0.0025019510649144,-0.0025019510649144,0.0035115259233862,0.0035115259233862,2.1714720726013184,2.1714720726013184,1.0,0.0,0.0,0.4861005842685699,0.0604314431548118,0.0,0.0024506314657628,0.0024515851400792,0.004776358604431,-3.225170075900341e-06,0.352079628612145,-0.0013026595115662,-0.0005610520020128,,,,,,,,
Qwen3-8B,46,conflict,unconstrained,4,3276800,0.4924012124538421,-0.0161910746246576,-0.0071475505828857,-1.8867847919464111,-1.870593786239624,2303,1.9056878866813185,6.724031408784756,109575,9.541732788085938,0.3424072265625,0.7624689336121082,1.8960698777214569,819200.0,-0.0010043332586064,-0.0010043332586064,-0.0010043332586064,0.0012548241065815,0.0012548241065815,1.9238214492797847,1.9238214492797847,1.0,0.0,0.0,0.4929580390453338,0.0661521777510643,0.0,0.0031766765750944,0.0031776302494108,0.0030395090579986,-0.0012587960809468,0.3586183757290242,-0.0017368495464324,-0.0012555709108709,,,,,,,,
Qwen3-8B,46,conflict,unconstrained,5,4096000,0.4902301132678985,-0.0188403353095054,-0.0141479969024658,-1.8915144205093384,-1.8726741075515747,2303,1.901570946051328,6.6964058760389005,109575,10.486021995544434,0.376293271780014,0.7626256378740073,1.8895471959402488,819200.0,0.0001578164519742,0.0001578164519742,0.0001578164519742,-0.0001751248346408,-0.0001751248346408,1.7584640979766846,1.7584640979766846,1.0,0.0,0.0,0.5003228783607483,0.0715424716472625,0.0,0.0039620921015739,0.0039630457758903,0.0008684098720549,-0.0039080567657947,0.362735316359015,-0.0021710991859436,-0.0026492606848478,,,,,,,,
Qwen3-8B,46,conflict,unconstrained,6,4915200,0.4967433512210846,-0.0183282997459173,-0.0045607089996337,-1.889331579208374,-1.8710033893585205,2303,1.898800195045132,6.67787748335494,109575,11.382304191589355,0.4084565639495849,0.7637797369807958,1.887955191470828,819200.0,-8.325744420289993e-05,-8.325744420289993e-05,-8.325744420289993e-05,8.089615585049614e-05,8.089615585049614e-05,1.7027748823165894,1.7027748823165894,1.0,0.0,0.0,0.5021414160728455,0.0779828876256942,0.0,0.0047770785167813,0.004778060028002,0.007381647825241,-0.0033960212022065,0.3655060673652106,0.006513237953186,0.0005120355635881,,,,,,,,
Qwen3-8B,47,benign,coordinate_mortality,0,0,0.4902301132678985,-0.0127140562981367,-0.0175086259841918,-2.311107397079468,-2.298393487930298,2303,2.7104923647906345,15.036677222988375,577662,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,47,benign,coordinate_mortality,1,819200,0.4954407215118408,-0.006742070429027,-0.0039935111999511,-2.257643222808838,-2.250900983810425,2303,2.588158516910083,13.305247641356733,577662,2.1601786613464355,0.077539637684822,0.7710882298648357,2.5716450963084934,819200.0,-0.0180360227823257,-0.0578916668891906,-0.0578916668891906,0.0557997338473796,0.2336564660072326,2.8181240558624268,2.1601786613464355,0.7665306925773621,1.809820532798767,0.4596011936664581,0.4596011936664581,0.0398556441068649,0.0,0.0012025424512103,0.0012034961255267,0.0052106082439423,0.0059719858691097,0.1223338478805513,0.0052106082439423,0.0059719858691097,,,,,,,,
Qwen3-8B,47,benign,coordinate_mortality,2,1638400,0.5136777758598328,0.0191443189978599,0.0228092670440673,-2.188251495361328,-2.2073957920074463,2303,2.548417282457129,12.78684978723779,577662,3.2284109592437744,0.1158838495612144,0.7437258378416299,2.528895941216033,819200.0,0.0012335741193965,-0.0230254344642162,-0.0230254344642162,-0.0067006824538111,0.1709865480661392,2.1387879848480225,1.564470648765564,0.7314753532409668,1.458370804786682,0.4839211106300354,0.4839211106300354,0.0242590066045522,0.0,0.000567139184568,0.0005680928588844,0.0234476625919342,0.0318583752959966,0.1620750823335055,0.0182370543479919,0.0258863894268869,,,,,,,,
Qwen3-8B,47,benign,coordinate_mortality,3,2457600,0.5210594534873962,0.0381560549139976,0.0326204299926757,-2.259716510772705,-2.29787278175354,2303,2.531575539429307,12.5733002696865,577662,4.21043586730957,0.1511336416006088,0.7270712184906006,2.5180624211349643,819200.0,0.0068859248422086,-0.015796897932887,-0.015796897932887,-0.047278419137001,0.1476249992847442,1.82477343082428,1.340668797492981,0.7347042560577393,1.237903714179993,0.4897487163543701,0.4897487163543701,0.0226828232407569,0.0,0.0007246653549373,0.0007256190292537,0.0308293402194977,0.0508701112121343,0.1789168253613273,0.0073816776275634,0.0190117359161377,,,,,,,,
Qwen3-8B,47,benign,coordinate_mortality,4,3276800,0.5358228087425232,0.0558821484446525,0.0468218326568603,-2.281497001647949,-2.337378978729248,2303,2.5220344743390166,12.453908063525915,577662,5.047994136810303,0.1811978071928024,0.712118010893464,2.511988141375477,819200.0,0.0087550077587366,-0.0133125549182295,-0.0133125549182295,-0.0623533874750137,0.1276423633098602,1.580063819885254,1.1736664772033691,0.7427968978881836,1.0578792095184326,0.4927437603473663,0.4927437603473663,0.0220675636082887,0.0,0.0007597670773975,0.0007607207517139,0.0455926954746246,0.0685962047427892,0.1884578904516178,0.0147633552551269,0.0177260935306549,,,,,,,,
Qwen3-8B,47,benign,coordinate_mortality,5,4096000,0.5410334467887878,0.0759923383593559,0.0661413669586181,-2.402334690093994,-2.478326797485352,2303,2.516063834555285,12.379771805262704,577662,5.613857746124268,0.201509490609169,0.6981441246718169,2.49997874540335,819200.0,0.0135528016835451,-0.012638809159398,-0.012638809159398,-0.0934265330433845,0.1253261566162109,1.336186170578003,0.9289077520370485,0.695193350315094,0.96048104763031,0.5143634080886841,0.5143634080886841,0.0261916127055883,0.0,0.0009903903119266,0.000991343986243,0.0508033335208893,0.0887063946574926,0.1944285302353496,0.0052106380462646,0.0201101899147033,,,,,,,,
Qwen3-8B,47,benign,coordinate_mortality,6,4915200,0.5540599226951599,0.1027660965919494,0.0854496955871582,-2.5827693939208984,-2.6855356693267822,2303,2.51128338612967,12.320732175014976,577662,6.136946201324463,0.2202857583761215,0.6842494202405214,2.510803781275172,819200.0,0.0156860128045082,-0.014757078140974,-0.014757078140974,-0.093605026602745,0.1253932118415832,1.2340221405029297,0.8666343688964844,0.7022842764854431,0.8784961104393005,0.5143380761146545,0.5143380761146545,0.0304430909454822,0.0,0.0012770220637321,0.0012779757380485,0.0638298094272614,0.115480152890086,0.1992089786609643,0.013026475906372,0.0267737582325934,,,,,,,,
Qwen3-8B,47,benign,global_projection,0,0,0.4902301132678985,-0.0127140562981367,-0.0175086259841918,-2.311107397079468,-2.298393487930298,2303,2.7104923647906345,15.036677222988375,577662,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,47,benign,global_projection,1,819200,0.4937038421630859,-0.0132070574909448,-0.0119578838348388,-2.2188308238983154,-2.2056241035461426,2303,2.54954225942517,12.801242793124343,577662,2.8181240558624268,0.1011565998196601,0.7710882298648357,2.5716450963084934,819200.0,-0.0180360227823257,-0.0180360227823257,-0.0180360227823257,0.0557997338473796,0.0557997338473796,2.8181240558624268,2.8181240558624268,1.0,0.0,0.0,0.4596011936664581,0.0398556441068649,0.0,0.0012265075929462,0.0012274612672626,0.0034737288951873,-0.000493001192808,0.1609501053654645,0.0034737288951873,-0.000493001192808,,,,,,,,
Qwen3-8B,47,benign,global_projection,2,1638400,0.4941380620002746,-0.015686996281147,-0.0093028545379638,-2.176771402359009,-2.1610844135284424,2303,2.5167438521304413,12.388193130666831,577662,4.248732089996338,0.1525082886219024,0.7619285090267658,2.515068521061912,819200.0,0.0013672970235347,1.4551915228366852e-11,1.4551915228366852e-11,-0.0081973131746053,-8.72455788170079e-11,1.863988757133484,1.86392605304718,0.9999663829803468,0.0152796981856226,0.0,0.4890758991241455,0.0214212071150541,1.0,0.000691570166964,0.0006925238412804,0.003907948732376,-0.0029729399830102,0.1937485126601932,0.0004342198371887,-0.0024799387902022,,,,,,,,
Qwen3-8B,47,benign,global_projection,3,2457600,0.4919669926166534,-0.017893074080348,-0.0090517997741699,-2.1627402305603027,-2.1448473930358887,2303,2.503596348094236,12.22638532665069,577662,5.121692180633545,0.183843195438385,0.7634916641563178,2.503446944043972,819200.0,0.0015168184181675,-5.0931703299283975e-11,-4.3655745685100555e-11,-0.0105391163378953,3.033444884170677e-10,1.3512723445892334,1.3511972427368164,0.9999444484710692,0.0142412176355719,0.0,0.4963558614253998,0.0174708012491464,1.0,0.0008294292492792,0.0008303829235956,0.0017368793487548,-0.0051790177822113,0.2068960166963984,-0.0021710693836212,-0.002206077799201,,,,,,,,
Qwen3-8B,47,benign,global_projection,4,3276800,0.4941380620002746,-0.0183208510279655,-0.0087450742721557,-2.1527342796325684,-2.134413480758667,2303,2.4970372590015875,12.146453801574578,577662,5.69260311126709,0.2043360620737075,0.7638936158269644,2.4974592407312595,819200.0,0.0009894062532112,-1.1641532182693479e-10,-1.3096723705530167e-10,-0.0075721838511526,1.0023550878202059e-09,1.0875836610794067,1.0875524282455444,0.9999712705612184,0.0082353837788105,0.0,0.497340053319931,0.0168348923325538,1.0,0.0009863581508398,0.0009873118251562,0.003907948732376,-0.0056067947298288,0.213455105789047,0.0021710693836212,-0.0004277769476174,,,,,,,,
Qwen3-8B,47,benign,global_projection,5,4096000,0.4954407215118408,-0.0206479597836732,-0.0126042366027832,-2.14807653427124,-2.127428770065308,2303,2.4920836482477,12.086433778050678,577662,6.186794757843018,0.2220750749111175,0.7640571536868811,2.485832056927029,819200.0,0.0011918548261746,-2.9103830456733704e-11,-2.9103830456733704e-11,-0.0086247147992253,2.1061420663048835e-10,1.057677149772644,1.0576378107070925,0.9999628067016602,0.0091221639886498,0.0,0.5017415881156921,0.0173852033913135,1.0,0.0010897897882387,0.0010907434625551,0.0052106082439423,-0.0079339034855364,0.2184087165429344,0.0013026595115662,-0.0023271087557076,,,,,,,,
Qwen3-8B,47,benign,global_projection,6,4915200,0.4954407215118408,-0.0202561672776937,-0.0143487453460693,-2.142085313796997,-2.121829032897949,2303,2.488327922513512,12.041125583509784,577662,6.611942768096924,0.2373357713222503,0.7643581323325634,2.496468770491483,819200.0,-0.0002009180461755,-0.0002009180461755,-0.0002009180461755,0.0014928758610039,0.0014928758610039,0.981746792793274,0.981746792793274,1.0,0.0,0.0,0.496118813753128,0.0166028477251529,0.0,0.0011628575157374,0.0011638111900538,0.0052106082439423,-0.0075421109795569,0.2221644422771227,0.0,0.0003917925059794,,,,,,,,
Qwen3-8B,47,benign,unconstrained,0,0,0.4902301132678985,-0.0127140562981367,-0.0175086259841918,-2.311107397079468,-2.298393487930298,2303,2.7104923647906345,15.036677222988375,577662,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,47,benign,unconstrained,1,819200,0.4937038421630859,-0.0132070574909448,-0.0119578838348388,-2.2188308238983154,-2.2056241035461426,2303,2.54954225942517,12.801242793124343,577662,2.8181240558624268,0.1011565998196601,0.7710882298648357,2.5716450963084934,819200.0,-0.0180360227823257,-0.0180360227823257,-0.0180360227823257,0.0557997338473796,0.0557997338473796,2.8181240558624268,2.8181240558624268,1.0,0.0,0.0,0.4596011936664581,0.0398556441068649,0.0,0.0012265075929462,0.0012274612672626,0.0034737288951873,-0.000493001192808,0.1609501053654645,0.0034737288951873,-0.000493001192808,,,,,,,,
Qwen3-8B,47,benign,unconstrained,2,1638400,0.4932696223258972,-0.017153512686491,-0.0095570087432861,-2.180011034011841,-2.1628575325012207,2303,2.5166925728870213,12.387557889783224,577662,4.248769760131836,0.1525096446275711,0.7619285090267658,2.515068521061912,819200.0,0.0013672970235347,0.0013672970235347,0.0013672970235347,-0.0081973131746053,-0.0081973131746053,1.863988757133484,1.863988757133484,1.0,0.0,0.0,0.4890758991241455,0.0214212071150541,0.0,0.000691081979312,0.0006920356536284,0.0030395090579987,-0.0044394563883542,0.1937997919036131,-0.0004342198371886,-0.0039464551955461,,,,,,,,
Qwen3-8B,47,benign,unconstrained,3,2457600,0.4958749413490295,-0.0202185865491628,-0.0113582611083984,-2.1688168048858643,-2.1485986709594727,2303,2.503582887990188,12.226220759339602,577662,5.132076740264893,0.1842159628868103,0.76526562333107,2.5034089148772183,819200.0,0.0011378359049558,0.0011378359049558,0.0011378359049558,-0.0076457909308373,-0.0076457909308373,1.3586803674697876,1.3586803674697876,1.0,0.0,0.0,0.4962970316410064,0.017719842493534,0.0,0.0008411078015342,0.0008420614758506,0.0056448280811309,-0.007504530251026,0.2069094768004467,0.0026053190231322,-0.0030650738626718,,,,,,,,
Qwen3-8B,47,benign,unconstrained,4,3276800,0.4958749413490295,-0.021397640928626,-0.0072810649871826,-2.159976959228516,-2.1385793685913086,2303,2.4970080667035828,12.146099223850998,577662,5.705500602722168,0.204799011349678,0.7668531524389982,2.4973946483188776,819200.0,0.0003119624743703,0.0003119624743703,0.0003119624743703,-0.0022679173853248,-0.0022679173853248,1.0901570320129397,1.0901570320129397,1.0,0.0,0.0,0.4948891103267669,0.0172116681933403,0.0,0.0010105654364451,0.0010115191107615,0.0056448280811309,-0.0086835846304893,0.2134842980870517,0.0,-0.0011790543794632,,,,,,,,
Qwen3-8B,47,benign,unconstrained,5,4096000,0.4941380620002746,-0.023733515292406,-0.0120118856430053,-2.1569321155548096,-2.1331982612609863,2303,2.4920805376484214,12.086396182056966,577662,6.1899895668029785,0.2221897542476654,0.7673480969667434,2.4858244427933824,819200.0,0.0006597461178898,0.0006597461178898,0.0006597461178898,-0.0045658061280846,-0.0045658061280846,1.0481966733932495,1.0481966733932495,1.0,0.0,0.0,0.5012692809104919,0.017814002931118,0.0,0.0011166532058268,0.0011176068801432,0.003907948732376,-0.0110194589942692,0.218411827142213,-0.0017368793487548,-0.0023358743637799,,,,,,,,
Qwen3-8B,47,benign,unconstrained,6,4915200,0.4932696223258972,-0.0228978004306554,-0.015688419342041,-2.149416208267212,-2.1265182495117188,2303,2.4883160193996448,12.040982257473898,577662,6.614628314971924,0.2374321669340133,0.7681532534211875,2.496551776409615,819200.0,-0.0012367306044325,-0.0012367306044325,-0.0012367306044325,0.0085329869762063,0.0085329869762063,0.9818136096000672,0.9818136096000672,1.0,0.0,0.0,0.4951540529727936,0.017410259693861,0.0,0.0012552648549899,0.0012562185293063,0.0030395090579987,-0.0101837441325186,0.2221763453909897,-0.0008684396743773,0.0008357148617505,,,,,,,,
Qwen3-8B,47,conflict,coordinate_mortality,0,0,0.4902301132678985,-0.0127140562981367,-0.0175086259841918,-2.311107397079468,-2.298393487930298,2303,2.2665804799571854,9.64635843572156,109575,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,47,conflict,coordinate_mortality,1,819200,0.5041250586509705,0.0120564932003617,0.0070674419403076,-2.053076267242432,-2.0651328563690186,2303,2.105672506880276,8.212624199147792,109575,4.7732110023498535,0.1713344603776931,0.7710882298648357,1.966188268717815,819200.0,-0.0461039952933788,-0.0932660996913909,-0.0932660996913909,0.0749027878046035,0.170358806848526,5.36651086807251,4.7732110023498535,0.8894439935684204,2.452732801437378,0.3458269834518432,0.3458269834518432,0.0471621043980121,0.0,0.0012654210440814,0.0012663747183978,0.0138949453830719,0.0247705494984983,0.1609079730769091,0.0138949453830719,0.0247705494984983,,,,,,,,
Qwen3-8B,47,conflict,coordinate_mortality,2,1638400,0.5223621129989624,0.0462646223604679,0.0363283157348632,-1.9915802478790283,-2.0378448963165283,2303,2.070963600153469,7.932463159003316,109575,6.220076084136963,0.2232697010040283,0.7296763827651739,1.935755270482623,819200.0,0.006601239554584,-0.0335556492209434,-0.0335556492209434,-0.0175440534949302,0.1272520869970321,3.3179616928100586,2.325286865234375,0.700817883014679,2.366835594177246,0.5064059495925903,0.5064059495925903,0.04015688970685,0.0,0.0007747733034193,0.0007757269777357,0.0321319997310639,0.0589786786586045,0.1956168798037163,0.0182370543479919,0.0342081291601061,,,,,,,,
Qwen3-8B,47,conflict,coordinate_mortality,3,2457600,0.5384281277656555,0.0794807374477386,0.0607719421386718,-2.3520660400390625,-2.431546926498413,2303,2.4942033206244294,12.11208022929784,109575,7.481521606445312,0.2685492932796478,0.7092470449209213,1.919947632599942,819200.0,0.0338164679706096,-0.0317082926630973,-0.0317082926630973,-0.0668474361300468,0.0872659981250763,2.757487297058105,1.980604887008667,0.7182644009590149,1.918577551841736,0.5192624926567078,0.5192624926567078,0.0655247569084167,0.0,0.0013324733590707,0.0013334270333871,0.048198014497757,0.0921947937458753,-0.227622840667244,0.0160660147666931,0.0332161150872707,,,,,,,,
Qwen3-8B,47,conflict,coordinate_mortality,4,3276800,0.5553625822067261,0.1065578162670135,0.1017839908599853,-2.094321012496948,-2.200878858566284,2303,2.361648451648236,10.608424521610006,109575,8.192131042480469,0.2940566539764404,0.6915532544255256,1.925075247530185,819200.0,0.0526615418493747,-0.0386966057121753,-0.0386966057121753,-0.0813957452774047,0.0956727489829063,2.416903495788574,1.510956883430481,0.6251622438430786,1.8863805532455444,0.5608270168304443,0.5608270168304443,0.0913581401109695,0.0,0.0019263164140284,0.0019272700883448,0.0651324689388275,0.1192718725651501,-0.0950679716910505,0.0169344544410705,0.0270770788192748,,,,,,,,
Qwen3-8B,47,conflict,coordinate_mortality,5,4096000,0.5827181935310364,0.3505679666996002,0.2700147628784179,-4.036756992340088,-4.387324810028076,2303,4.844596023298468,127.05194559917506,109575,8.934671401977539,0.3207101225852966,0.6768993519246578,1.9145220997145225,819200.0,0.1208008825778961,-0.0443861857056617,-0.0443861857056617,-0.1050963997840881,0.061505738645792,2.282055616378784,1.432768940925598,0.6278413534164429,1.7762181758880615,0.5903422236442566,0.5903422236442566,0.1651870608329773,0.0,0.0034653549082577,0.0034663085825741,0.0924880802631378,0.3632820229977369,-2.578015543341283,0.0273556113243103,0.2440101504325867,,,,,,,,
Qwen3-8B,47,conflict,coordinate_mortality,6,4915200,0.5080329775810242,0.0153167359530925,0.0112645626068115,-1.9136748313903809,-1.9289917945861816,2303,1.9583345955342373,7.087513653942754,109575,9.361936569213867,0.336046814918518,0.7198043048754335,1.938840049659775,819200.0,-0.3869065046310425,-0.6774446964263916,-0.6774446964263916,0.0768243074417114,0.1839746832847595,2.206259250640869,1.613113522529602,0.7311531901359558,1.5051389932632446,0.4571321606636047,0.4571321606636047,0.2905382513999939,0.0,0.0150411101058125,0.0150446217933222,0.0178028643131256,0.0280307922512292,0.3082458844229481,-0.0746852159500122,-0.3352512307465077,,,,,,,,
Qwen3-8B,47,conflict,global_projection,0,0,0.4902301132678985,-0.0127140562981367,-0.0175086259841918,-2.311107397079468,-2.298393487930298,2303,2.2665804799571854,9.64635843572156,109575,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
Qwen3-8B,47,conflict,global_projection,1,819200,0.4928354322910309,-0.0172502007335424,-0.0098261833190917,-1.9182844161987305,-1.901034235954285,2303,1.9397469972318475,6.956990610076255,109575,5.36651086807251,0.1926309764385223,0.7710882298648357,1.966188268717815,819200.0,-0.0461039952933788,-0.0461039952933788,-0.0461039952933788,0.0749027878046035,0.0749027878046035,5.36651086807251,5.36651086807251,1.0,0.0,0.0,0.3458269834518432,0.0471621043980121,0.0,0.0013191278558224,0.0013200815301388,0.0026053190231323,-0.0045361444354057,0.3268334827253378,0.0026053190231323,-0.0045361444354057,,,,,,,,
Qwen3-8B,47,conflict,global_projection,2,1638400,0.4937038421630859,-0.0158726945519447,-0.01312255859375,-1.899405717849732,-1.8835333585739136,2303,1.9227206734916864,6.83954133768213,109575,7.196432590484619,0.2583160400390625,0.764856020361185,1.9231049911207807,819200.0,-0.0037733383942395,-0.0037733383942395,-0.0037733383942395,0.0054694097489118,0.0054694097489118,2.6690356731414795,2.6690356731414795,1.0,0.0,0.0,0.4700616896152496,0.0594789758324623,0.0,0.0018735621124505,0.001874515786767,0.0034737288951873,-0.003158638253808,0.3438598064654989,0.0008684098720549,0.0013775061815976,,,,,,,,
Qwen3-8B,47,conflict,global_projection,3,2457600,0.4928354322910309,-0.0167733114212751,-0.0125651359558105,-1.891018033027649,-1.8742446899414065,2303,1.912233492907612,6.768188630874387,109575,8.503900527954102,0.3052476048469543,0.7630849105119705,1.9038661984364444,819200.0,-0.0029604458250105,-0.0029604458250105,-0.0029604458250105,0.0040927771478891,0.0040927771478891,2.168212652206421,2.168212652206421,1.0,0.0,0.0,0.4871378540992737,0.0613561570644378,0.0,0.0024590445682406,0.002459998242557,0.0026053190231323,-0.0040592551231384,0.3543469870495734,-0.0008684098720549,-0.0009006168693303,,,,,,,,
