model,seed,regime,condition,phase,cumulative_target_tokens,alignment_accuracy,alignment_margin_mean,alignment_margin_median,chosen_mean_logp,rejected_mean_logp,alignment_pairs,shift_nll,shift_perplexity,shift_eval_tokens,l2_drift,relative_l2_drift,control_alignment_loss_pre,phase_train_loss,phase_target_tokens_actual,raw_first_order_alignment_change,constructed_first_order_alignment_change,post_first_order_alignment_change,raw_update_alignment_descent_cosine,post_update_alignment_descent_cosine,raw_update_norm,post_update_norm,retained_update_norm_ratio,intervention_norm,coordinate_killed_fraction,positive_coordinate_risk_fraction,positive_coordinate_risk_sum,global_projection_activated,bf16_quantization_bound,constraint_tolerance
Qwen3-14B,43,benign,global_projection,3,2457600,0.48849326372146606,-0.023440808057785034,-0.01537466049194336,-2.1701903343200684,-2.146749258041382,2303,2.412403898035313,11.160758248234584,577662,5.833359718322754,0.19847042858600616,0.768570399209857,2.4005162143887717,819200.0,0.00026066580903716385,-7.275957614183426e-12,-2.1827872842550278e-11,-0.0012872652150690556,1.0779428044616068e-10,1.5997769832611084,1.5997756719589233,0.9999991655349731,0.0020593369845300913,0.0,0.5031496286392212,0.023302767425775528,1.0,0.0011034253984689713,0.0011043790727853775
Qwen3-14B,43,benign,global_projection,4,3276800,0.48979589343070984,-0.021978730335831642,-0.014077425003051758,-2.162078380584717,-2.1400997638702393,2303,2.4033862876344645,11.060567298984145,577662,6.660716533660889,0.2266198843717575,0.7699465658143163,2.4016100034443664,819200.0,-0.00028755125822499394,-0.00028755125822499394,-0.00028755125822499394,0.0013585047563537955,0.0013585047563537955,1.4189585447311401,1.4189585447311401,1.0,0.0,0.0,0.501480758190155,0.023107653483748436,0.0,0.0013048609253019094,0.0013058145996183157
Qwen3-14B,43,benign,global_projection,5,4096000,0.48979589343070984,-0.021563759073615074,-0.012235045433044434,-2.1509647369384766,-2.1294009685516357,2303,2.3973887221483703,10.99442935387632,577662,7.251307964324951,0.246713787317276,0.7699903155490756,2.3957291887271275,819200.0,-0.0013174163177609444,-0.0013174163177609444,-0.0013174163177609444,0.006478009279817343,0.006478009279817343,1.2304518222808838,1.2304518222808838,1.0,0.0,0.0,0.4966489374637604,0.023466341197490692,0.0,0.0015000600833445787,0.001501013757660985
Qwen3-14B,43,benign,global_projection,6,4915200,0.49240121245384216,-0.02236136421561241,-0.011238336563110352,-2.1500158309936523,-2.1276543140411377,2303,2.3927737926831023,10.943807735339899,577662,7.750948429107666,0.26371321082115173,0.7687719802558423,2.3953642162278994,819200.0,0.000576161197386682,1.4551915228366852e-11,2.546585164964199e-11,-0.0028912208508700132,-1.2779011182573186e-10,1.169173240661621,1.1691683530807495,0.9999958276748657,0.0033803381957113743,0.0,0.5022324919700623,0.024050233885645866,1.0,0.0015626074746251106,0.0015635611489415169
Qwen3-14B,43,benign,unconstrained,0,0,0.49413806200027466,-0.01974041946232319,-0.013369321823120117,-2.336305856704712,-2.3165652751922607,2303,2.600349816811399,13.468448700797612,577662,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-14B,43,benign,unconstrained,1,819200,0.48588794469833374,-0.024598224088549614,-0.02213311195373535,-2.217272996902466,-2.1926746368408203,2303,2.453359703168224,11.627345600058533,577662,3.128932476043701,0.10645676404237747,0.7811033734492958,2.4790877542851377,819200.0,-0.02533404715359211,-0.02533404715359211,-0.02533404715359211,0.06202623248100281,0.06202623248100281,3.128932476043701,3.128932476043701,1.0,0.0,0.0,0.4562647342681885,0.04848024994134903,0.0,0.0015577219892293215,0.0015586756635457277
Qwen3-14B,43,benign,unconstrained,2,1638400,0.48979589343070984,-0.024183811619877815,-0.01984715461730957,-2.184061050415039,-2.159877061843872,2303,2.424547279915499,11.297113831073968,577662,4.757566452026367,0.16186834871768951,0.7685372381657362,2.4433696544502164,819200.0,-0.0029850227292627096,-0.0029850227292627096,-0.0029850227292627096,0.012304238975048065,0.012304238975048065,2.1192357540130615,2.1192357540130615,1.0,0.0,0.0,0.49757441878318787,0.028184467926621437,0.0,0.0009712750324979424,0.0009722287068143487
Qwen3-14B,43,benign,unconstrained,3,2457600,0.491098552942276,-0.023699479177594185,-0.012542009353637695,-2.1708030700683594,-2.1471033096313477,2303,2.4124405963446183,11.161167836708415,577662,5.833373546600342,0.19847090542316437,0.768570399209857,2.4005162143887717,819200.0,0.00026066580903716385,0.00026066580903716385,0.00026066580903716385,-0.0012872652150690556,-0.0012872652150690556,1.5997769832611084,1.5997769832611084,1.0,0.0,0.0,0.5031496286392212,0.023302767425775528,0.0,0.0011033790651708841,0.0011043327394872904
Qwen3-14B,43,benign,unconstrained,4,3276800,0.48979589343070984,-0.022147536277770996,-0.011187314987182617,-2.162459135055542,-2.1403114795684814,2303,2.403395572097091,11.06066999088458,577662,6.659875392913818,0.22659125924110413,0.7702885020524264,2.4015875826770205,819200.0,-0.00035211112117394805,-0.00035211112117394805,-0.00035211112117394805,0.0016481978818774223,0.0016481978818774223,1.4180805683135986,1.4180805683135986,1.0,0.0,0.0,0.5013611912727356,0.023308593779802322,0.0,0.0013183150440454483,0.0013192687183618546
Qwen3-14B,43,benign,unconstrained,5,4096000,0.49240121245384216,-0.02172980271279812,-0.013634681701660156,-2.1512491703033447,-2.129519462585449,2303,2.397429839959938,10.994881430044915,577662,7.249187469482422,0.2466416358947754,0.7701091270148754,2.3957480098387167,819200.0,-0.0013699112460017204,-0.0013699112460017204,-0.0013699112460017204,0.006714177317917347,0.006714177317917347,1.2299448251724243,1.2299448251724243,1.0,0.0,0.0,0.49655911326408386,0.023544810712337494,0.0,0.001507058274000883,0.0015080119483172894
Qwen3-14B,43,benign,unconstrained,6,4915200,0.48979589343070984,-0.02325437031686306,-0.012816429138183594,-2.15167498588562,-2.12842059135437,2303,2.3927092904343015,10.94310185789611,577662,7.745371341705322,0.2635234594345093,0.768928613550961,2.3954033582500416,819200.0,0.0005575076793320477,0.0005575076793320477,0.0005575076793320477,-0.0027817205991595984,-0.0027817205991595984,1.1683720350265503,1.1683720350265503,1.0,0.0,0.0,0.5019147992134094,0.024162575602531433,0.0,0.0015712101012468338,0.00157216377556324
Qwen3-14B,43,conflict,coordinate_mortality,0,0,0.49413806200027466,-0.01974041946232319,-0.013369321823120117,-2.336305856704712,-2.3165652751922607,2303,2.268341861823202,9.663364329082745,109575,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-14B,43,conflict,coordinate_mortality,1,819200,0.5045592784881592,0.006387777626514435,0.009869694709777832,-2.2163569927215576,-2.2227447032928467,2303,2.227774666836891,9.279193788982194,109575,5.500216484069824,0.18713578581809998,0.7811033734492958,1.9396053749579005,819200.0,-0.0521882027387619,-0.11272965371608734,-0.11272965371608734,0.06455244868993759,0.1570093184709549,6.193364143371582,5.500216484069824,0.8880822062492371,2.8469948768615723,0.3561704158782959,0.3561704158782959,0.06054145097732544,0.0,0.0015986980870366096,0.001599651761353016
Qwen3-14B,43,conflict,coordinate_mortality,2,1638400,0.5136777758598328,0.014947762712836266,0.020272254943847656,-1.8900340795516968,-1.9049816131591797,2303,1.940017194702232,6.9588706253168295,109575,7.209163188934326,0.24527987837791443,0.7364763087406755,1.9135185751054087,819200.0,-0.048834022134542465,-0.09428010880947113,-0.09428010880947113,0.06754101067781448,0.168194979429245,3.723411798477173,2.886643648147583,0.7752684354782104,2.351825475692749,0.426370769739151,0.426370769739151,0.04544608294963837,0.0,0.0014315455919131637,0.00143249926622957
Qwen3-14B,43,conflict,coordinate_mortality,3,2457600,0.5267043113708496,0.05068512633442879,0.034647226333618164,-1.9861079454421997,-2.0367934703826904,2303,2.106646169409642,8.22062441772276,109575,8.56695556640625,0.2914765179157257,0.7366859984397888,1.8924124432645477,819200.0,0.00571080669760704,-0.06401520222425461,-0.06401520222425461,-0.007637023460119963,0.11195625364780426,3.0295770168304443,2.316559314727783,0.7646477818489075,1.9524061679840088,0.47109290957450867,0.47109290957450867,0.06972600519657135,0.0,0.001858806936070323,0.0018597606103867292
Qwen3-14B,43,conflict,coordinate_mortality,4,3276800,0.5410334467887878,0.06906016170978546,0.05668377876281738,-1.9807615280151367,-2.049821615219116,2303,2.1324263780660453,8.43530925021338,109575,9.501546859741211,0.3232744336128235,0.7078288769721985,1.8884692905859266,819200.0,0.022975705564022064,-0.01971314288675785,-0.01971314288675785,-0.06394337117671967,0.08054546266794205,2.6318089962005615,1.7926514148712158,0.6811479926109314,1.9268677234649658,0.524578869342804,0.524578869342804,0.042688846588134766,0.0,0.0010313685052096844,0.0010323221795260906
Qwen3-14B,43,conflict,coordinate_mortality,5,4096000,0.5579678416252136,0.14465180039405823,0.12371945381164551,-2.8254950046539307,-2.970146894454956,2303,3.1604635031767803,23.581523507447862,109575,10.410056114196777,0.35418498516082764,0.6906946524977684,1.8909350126501523,819200.0,0.044398944824934006,-0.02870091050863266,-0.02870091050863266,-0.07176468521356583,0.06753463298082352,2.4680778980255127,1.6953763961791992,0.6869217753410339,1.793629765510559,0.5355015397071838,0.5355015397071838,0.07309986650943756,0.0,0.0017960075056180358,0.001796961179934442
Qwen3-14B,43,conflict,coordinate_mortality,6,4915200,0.5271384716033936,0.042827948927879333,0.03865957260131836,-1.8893171548843384,-1.9321452379226685,2303,1.975134701094561,7.207590458758698,109575,11.030624389648438,0.37529876828193665,0.6773790743201971,1.890448377636785,819200.0,0.017311256378889084,-0.05655569210648537,-0.05655569210648537,-0.02607068605720997,0.12541066110134125,2.329047679901123,1.581772804260254,0.6791500449180603,1.709519863128662,0.522261381149292,0.522261381149292,0.07386694848537445,0.0,0.0022766124457120895,0.002277566120028496
Qwen3-14B,43,conflict,global_projection,0,0,0.49413806200027466,-0.01974041946232319,-0.013369321823120117,-2.336305856704712,-2.3165652751922607,2303,2.268341861823202,9.663364329082745,109575,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-14B,43,conflict,global_projection,1,819200,0.4967433512210846,-0.013806709088385105,-0.006518244743347168,-1.8908458948135376,-1.8770391941070557,2303,1.9123589745325067,6.769037967468338,109575,6.193364143371582,0.21071898937225342,0.7811033734492958,1.9396053749579005,819200.0,-0.0521882027387619,-0.0521882027387619,-0.0521882027387619,0.06455244868993759,0.06455244868993759,6.193364143371582,6.193364143371582,1.0,0.0,0.0,0.3561704158782959,0.06054145097732544,0.0,0.0016651228070259094,0.0016660764813423157
Qwen3-14B,43,conflict,global_projection,2,1638400,0.4967433512210846,-0.012607634998857975,-0.004098176956176758,-1.8727550506591797,-1.8601475954055786,2303,1.8955891236382045,6.656468732817958,109575,8.171246528625488,0.2780131697654724,0.7593364639952779,1.8976830543065444,819200.0,-0.002585252746939659,-0.002585252746939659,-0.002585252746939659,0.0035619556438177824,0.0035619556438177824,2.9545280933380127,2.9545280933380127,1.0,0.0,0.0,0.463477224111557,0.06311190128326416,0.0,0.001958213746547699,0.0019591674208641052
Qwen3-14B,43,conflict,global_projection,3,2457600,0.5019539594650269,-0.01369494665414095,0.0029393434524536133,-1.867714762687683,-1.8540197610855103,2303,1.885782102236268,6.591507659461787,109575,9.548670768737793,0.3248777687549591,0.7593337406590581,1.8798601078175852,819200.0,-0.0030522956512868404,-0.0030522956512868404,-0.0030522956512868404,0.0035816750023514032,0.0035816750023514032,2.4023938179016113,2.4023938179016113,1.0,0.0,0.0,0.481635719537735,0.0702073872089386,0.0,0.002828929340466857,0.002829883014783263
Qwen3-14B,43,conflict,global_projection,4,3276800,0.500217080116272,-0.017274286597967148,0.0007511377334594727,-1.870008111000061,-1.852734088897705,2303,1.8802825349829062,6.555356718170093,109575,10.753628730773926,0.3658744692802429,0.7594013596698642,1.8699491939927975,819200.0,0.0012689395807683468,-1.2369127944111824e-10,-2.6193447411060333e-10,-0.0012893567327409983,2.6614924153456343e-10,2.132530927658081,2.1325290203094482,0.9999991059303284,0.002749593462795019,0.0,0.49468299746513367,0.07639780640602112,1.0,0.0037149477284401655,0.0037159014027565718
Qwen3-14B,43,conflict,global_projection,5,4096000,0.4945722818374634,-0.018619954586029053,-0.009385943412780762,-1.870634913444519,-1.8520148992538452,2303,1.8771056314268642,6.534564027774933,109575,11.801265716552734,0.4015185832977295,0.7601882537826896,1.8703406416661892,819200.0,8.39869026094675e-05,1.1641532182693481e-10,4.0745362639427185e-10,-7.288202323252335e-05,-3.535794990128238e-10,2.0121896266937256,2.0121896266937256,1.0,0.00014665359049104154,0.0,0.4960501194000244,0.08494526892900467,1.0,0.004757232498377562,0.004758331481980349
Qwen3-14B,43,conflict,global_projection,6,4915200,0.4967433512210846,-0.01937551237642765,-0.005706787109375,-1.8706989288330078,-1.8513232469558716,2303,1.8753334832545043,6.522994066946376,109575,12.755362510681152,0.43398013710975647,0.7610063544288278,1.8602198106766445,819200.0,-2.3368600523099303e-05,-2.3368600523099303e-05,-2.3368600523099303e-05,2.1398756871349178e-05,2.1398756871349178e-05,1.9158761501312256,1.9158761501312256,1.0,0.0,0.0,0.49776992201805115,0.08349300175905228,0.0,0.004962918348610401,0.004963959812585017
Qwen3-14B,43,conflict,unconstrained,0,0,0.49413806200027466,-0.01974041946232319,-0.013369321823120117,-2.336305856704712,-2.3165652751922607,2303,2.268341861823202,9.663364329082745,109575,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-14B,43,conflict,unconstrained,1,819200,0.4967433512210846,-0.013806709088385105,-0.006518244743347168,-1.8908458948135376,-1.8770391941070557,2303,1.9123589745325067,6.769037967468338,109575,6.193364143371582,0.21071898937225342,0.7811033734492958,1.9396053749579005,819200.0,-0.0521882027387619,-0.0521882027387619,-0.0521882027387619,0.06455244868993759,0.06455244868993759,6.193364143371582,6.193364143371582,1.0,0.0,0.0,0.3561704158782959,0.06054145097732544,0.0,0.0016651228070259094,0.0016660764813423157
Qwen3-14B,43,conflict,unconstrained,2,1638400,0.4967433512210846,-0.012607634998857975,-0.004098176956176758,-1.8727550506591797,-1.8601475954055786,2303,1.8955891236382045,6.656468732817958,109575,8.171246528625488,0.2780131697654724,0.7593364639952779,1.8976830543065444,819200.0,-0.002585252746939659,-0.002585252746939659,-0.002585252746939659,0.0035619556438177824,0.0035619556438177824,2.9545280933380127,2.9545280933380127,1.0,0.0,0.0,0.463477224111557,0.06311190128326416,0.0,0.001958213746547699,0.0019591674208641052
Qwen3-14B,43,conflict,unconstrained,3,2457600,0.5019539594650269,-0.01369494665414095,0.0029393434524536133,-1.867714762687683,-1.8540197610855103,2303,1.885782102236268,6.591507659461787,109575,9.548670768737793,0.3248777687549591,0.7593337406590581,1.8798601078175852,819200.0,-0.0030522956512868404,-0.0030522956512868404,-0.0030522956512868404,0.0035816750023514032,0.0035816750023514032,2.4023938179016113,2.4023938179016113,1.0,0.0,0.0,0.481635719537735,0.0702073872089386,0.0,0.002828929340466857,0.002829883014783263
Qwen3-14B,43,conflict,unconstrained,4,3276800,0.49761179089546204,-0.0190114825963974,-0.002317070960998535,-1.8742146492004395,-1.8552032709121704,2303,1.8804728050849875,6.55660412523041,109575,10.753657341003418,0.3658754229545593,0.7594013596698642,1.8699491939927975,819200.0,0.0012689395807683468,0.0012689395807683468,0.0012689395807683468,-0.0012893567327409983,-0.0012893567327409983,2.132530927658081,2.132530927658081,1.0,0.0,0.0,0.49468299746513367,0.07639780640602112,0.0,0.0037148892879486084,0.0037158429622650146
Qwen3-14B,43,conflict,unconstrained,5,4096000,0.49413806200027466,-0.018964314833283424,-0.006865143775939941,-1.8706964254379272,-1.8517320156097412,2303,1.8769602627572528,6.533614175936747,109575,11.817055702209473,0.4020557999610901,0.7614733305945992,1.8703820757330687,819200.0,-0.0015619613695889711,-0.0015619613695889711,-0.0015619613695889711,0.0013096140464767814,0.0013096140464767814,2.0178356170654297,2.0178356170654297,1.0,0.0,0.0,0.4963248670101166,0.08722750842571259,0.0,0.004918672144412994,0.004919809580655965
Qwen3-14B,43,conflict,unconstrained,6,4915200,0.4928354322910309,-0.01950679160654545,-0.011269330978393555,-1.8707523345947266,-1.8512452840805054,2303,1.8749534447835565,6.520515549251041,109575,12.76148509979248,0.43418845534324646,0.7612490687519312,1.86016990040167,819200.0,0.00010975345503538847,0.00010975345503538847,0.00010975345503538847,-0.0001005101585178636,-0.0001005101585178636,1.9060618877410889,1.9060618877410889,1.0,0.0,0.0,0.5000683665275574,0.08411230891942978,0.0,0.005012993700802326,0.005014035078602319
Qwen3-14B,44,benign,coordinate_mortality,0,0,0.49240121245384216,-0.02226550318300724,-0.011913061141967773,-2.3411293029785156,-2.318863868713379,2303,2.600623387255707,13.472133774333452,577662,0.0,0.0,,,,,,,,,,,,,,,,,,
Qwen3-14B,44,benign,coordinate_mortality,1,819200,0.49630916118621826,-0.01451148558408022,-0.00894927978515625,-2.3211278915405273,-2.3066163063049316,2303,2.48697495552384,12.024845353866896,577662,2.42141056060791,0.08236800134181976,0.7811919917166233,2.473625286507886,819200.0,-0.025696642696857452,-0.0758916437625885,-0.0758916437625885,0.06128537282347679,0.2347537726163864,3.1405563354492188,2.42141056060791,0.7710132598876953,1.9999661445617676,0.45644861459732056,0.45644861459732056,0.050195008516311646,0.0,0.0015492553357034922,0.0015502090100198984
Qwen3-14B,44,benign,coordinate_mortality,2,1638400,0.5054277181625366,0.011836924590170383,0.007760524749755859,-2.1736505031585693,-2.1854872703552246,2303,2.4535726025569993,11.629821318359971,577662,3.423799514770508,0.11646579951047897,0.7489448395371437,2.4403770967401215,819200.0,0.001305128331296146,-0.030727896839380264,-0.030727896839380264,-0.005251957569271326,0.17782926559448242,2.4074203968048096,1.673977017402649,0.6953405737876892,1.7301660776138306,0.5003555417060852,0.5003555417060852,0.03203302621841431,0.0,0.0008134599192999303,0.0008144135936163366
Qwen3-14B,44,benign,coordinate_mortality,3,2457600,0.5219278931617737,0.0355144627392292,0.03629958629608154,-2.2873291969299316,-2.322843551635742,2303,2.4366982785375573,11.43522242506646,577662,4.608815670013428,0.15677595138549805,0.7317733154073358,2.4204961289887432,819200.0,0.004276454448699951,-0.018887920305132866,-0.018887920305132866,-0.02564222924411297,0.14955149590969086,2.110410690307617,1.598204255104065,0.7572953701019287,1.378251314163208,0.47912174463272095,0.47912174463272095,0.023164374753832817,0.0,0.0008061554399318993,0.0008071091142483056
Qwen3-14B,44,benign,coordinate_mortality,4,3276800,0.5362570285797119,0.05975157395005226,0.05433034896850586,-2.3351824283599854,-2.3949339389801025,2303,2.4295192098169,11.35342215365107,577662,5.525454521179199,0.1879568248987198,0.7140723592042924,2.415893726569193,819200.0,0.007858289405703545,-0.015511244535446167,-0.015511244535446167,-0.04994296655058861,0.13432148098945618,1.7976261377334595,1.319309949874878,0.7339178919792175,1.22101628780365,0.4917285442352295,0.4917285442352295,0.023369532078504562,0.0,0.0008241025498136878,0.000825056224130094
